image_name,slant_distance,yaw,pitch,roll
ges_DTTA_6404_37657,1.44,-63.601928121789335,83.40562537821648,-0.3036948546140879
ges_DTTA_6396_37658,1.43,-69.77598709278944,88.12421989963283,-13.526415011469314
ges_DTTA_6401_37659,1.4,-68.95613401607349,83.34974386733046,4.442372375601162
ges_DTTA_6406_37660,1.17,-64.42366848966137,84.44331053838826,-0.610881689328465
ges_DTTA_6418_37661,1.09,-64.27250473692963,88.335524062101,-2.3318663969393776
ges_DTTA_6419_37662,1.04,-69.71208454869088,86.24831529560889,-1.866928114960328
ges_DTTA_6403_37663,0.93,-58.42408120773548,84.01124671559674,-2.2259318191281734
ges_DTTA_6397_37664,0.79,-65.58021171794095,82.14852457584487,8.509218480790935
ges_DTTA_6413_37665,0.69,-63.90443483587853,85.53251451351085,-1.0094482768868642
ges_DTTA_6416_37666,0.61,-61.068846778139005,85.81252594074127,-4.164111568484057
ges_DTTA_6423_37667,0.32,-63.56731903323258,88.38432191497236,1.4563111855262227
ges_DTTA_6408_37668,0.28,-71.08759810591542,84.7111909409368,-3.1683545405840805
ges_DTTA_6421_37669,0.15,-69.37389771276763,87.1303111863097,2.246437068832908
ges_DTTA_658_37670,3.12,109.7452300193366,86.47485155990292,2.781920107467291
ges_DTTA_641_37671,2.95,110.7051772234911,88.12581924942234,-6.725947885931905
ges_DTTA_644_37672,2.86,116.3166863175898,84.88219582218852,7.598136899895839
ges_DTTA_659_37673,2.76,112.54335509506852,87.64525815418385,10.917368978747929
ges_DTTA_651_37674,2.72,119.59695500377596,86.76542274852213,-2.9137207318569365
ges_DTTA_646_37675,2.7,116.34131449951056,85.26195844856545,5.513344255286197
ges_DTTA_653_37676,2.55,118.36174951215048,87.18308423064998,1.941562531678849
ges_DTTA_630_37677,2.46,112.92976252224736,84.93223151480407,-14.23895478390738
ges_DTTA_647_37678,2.44,115.97964346584747,85.4705374409506,1.3878780628581184
ges_DTTA_652_37679,2.43,116.24699175923196,86.44640671465199,-0.0416994335924584
ges_DTTA_650_37680,2.3,114.78835849562516,89.88112122607289,-3.4862527967266868
ges_DTTA_640_37681,2.22,114.30680785670069,84.32639316215138,-7.219118166960547
ges_DTTA_634_37682,2.03,118.1240333985323,83.41364580393686,2.67081963117547
ges_DTTA_631_37683,1.93,107.41720023255046,82.38657673464704,0.9953337402375546
ges_DTTA_639_37684,1.85,119.09350819187205,83.93263058919827,6.984935897022103
ges_DTTA_645_37685,1.7,105.06865062812328,85.78598172758156,-4.779789333413715
ges_DTTA_656_37686,1.51,112.26252101958352,87.50887999993806,4.097711563925008
ges_DTTA_655_37687,1.4,111.82020454677578,87.11676169812223,2.802948459297613
ges_DTTA_657_37688,1.39,114.05999774368443,86.49981182377053,7.06665925079538
ges_DTTA_654_37689,1.38,111.45693950015276,86.07022194938678,3.087820143813906
ges_DTTA_642_37690,1.12,104.3533193658672,84.83311766294774,5.25555275019776
ges_DTTA_636_37691,0.65,110.51858580977992,83.9983091963372,-6.432639097012349
ges_DTTA_643_37692,0.63,113.49616753568785,84.97779717081877,7.546947290091602
ges_DTTA_638_37693,0.59,113.9606968212376,83.98042028443002,-1.575752560641209
ges_DTTA_637_37694,0.43,116.76027066927804,84.0668929411272,9.592565016762403
ges_DTTA_632_37695,0.33,110.22619624264745,83.34362660089751,2.793373000320248
ges_DTTA_635_37696,0.25,107.97854166853708,83.85784674540011,3.9455798142224654
ges_DTTA_633_37697,0.24,103.33438969821223,84.69553910554565,17.246937708054737
ges_DTTA_648_37698,0.16,113.17472929424773,87.93426811737545,2.351609437859869
ges_DTTA_649_37699,0.16,118.11715587358196,86.13081774246642,7.194167401020107
ges_EBBR_111_37700,3.13,62.57410569588467,86.17961292930246,-0.1438839988405248
ges_EBBR_116_37701,3.06,72.3020729698001,88.87585311850358,5.382089490997223
ges_EBBR_5478_37702,3.64,72.3020729698001,88.87585311850358,5.382089490997223
ges_EBBR_100_37703,3.03,73.41964462330439,84.7891840554937,-1.138600892944706
ges_EBBR_96_37704,2.98,60.79263994933586,83.7829205173131,-0.5928927621680459
ges_EBBR_5452_37705,3.55,60.79263994933586,83.7829205173131,-0.5928927621680459
ges_EBBR_94_37706,2.83,72.83631292419167,83.45275278587039,1.2744584127404734
ges_EBBR_117_37707,2.68,79.30107939288015,87.95819817312444,5.405421625878539
ges_EBBR_99_37708,2.58,70.23897896124285,84.29882433506614,0.8049135322437597
ges_EBBR_112_37709,2.56,68.2895341033275,90.38192896054709,0.4312092229299463
ges_EBBR_114_37710,2.49,63.00405203757106,87.19302117920799,0.8037895106155512
ges_EBBR_110_37711,2.44,69.29933002772958,87.4316538559454,-0.6509401010492342
ges_EBBR_104_37712,2.41,63.56458277042166,85.81681497312069,-5.17064544800494
ges_EBBR_92_37713,2.4,57.93145484338373,83.26224227085858,-1.2214436404486615
ges_EBBR_93_37714,2.18,58.453031950911765,83.98405111100956,8.728464365352924
ges_EBBR_109_37715,1.96,69.46556611453906,87.24433432300336,-4.570975435678951
ges_EBBR_106_37716,1.96,66.56031044481493,85.51598511829182,0.9877509008141456
ges_EBBR_98_37717,1.95,66.55478417329243,84.24429328364847,-0.9581857199582936
ges_EBBR_113_37718,1.9,65.7276406000003,86.29064582514538,1.078860122591757
ges_EBBR_90_37719,1.84,60.61913262407345,81.73173602155288,-11.34823456088503
ges_EBBR_105_37720,1.55,60.610413747846415,88.4278076083927,-1.9477109422745056
ges_EBBR_105_37721,1.48,60.60459461242127,86.94808278249386,-2.6440126576149625
ges_EBBR_118_37722,1.17,64.82469061287222,88.77349287712485,10.016251661958824
ges_EBBR_115_37723,1.12,62.57586272475517,87.15437427635815,5.334425452489183
ges_EBBR_91_37724,1.08,68.33628173882899,82.93264813648653,-7.836548884127159
ges_EBBR_102_37725,0.92,59.60748336402931,84.86063109108525,0.9965417022074502
ges_EBBR_107_37726,0.69,63.14133392330148,85.81652074563219,1.637417287753795
ges_EBBR_108_37727,0.51,72.04648743610582,86.9994080720919,-2.615861958394488
ges_EBBR_95_37728,0.46,69.10115646467884,83.46291537761338,-9.917784599321788
ges_EBBR_97_37729,0.33,68.5736940483497,83.63252483064703,0.6697214716172186
ges_EBBR_103_37730,0.3,63.31371201901263,84.94577699191814,1.424883777563586
ges_EBBR_101_37731,0.23,63.39460098499641,86.51164798932113,-7.262292291254552
ges_EBBR_1079_37732,3.19,-116.89123447019443,88.7593984682761,-11.18620747559002
ges_EBBR_1094_37733,3.02,-109.71498835577376,89.13136019287425,-2.10814537462987
ges_EBBR_1070_37734,2.81,-119.3144642536539,82.91352799346636,0.5316448649882247
ges_EBBR_1072_37735,2.78,-124.89379408787168,88.84609118717265,-7.226345421674639
ges_EBBR_1082_37736,2.7,-112.9503612469342,84.36066190640409,6.719498246884584
ges_EBBR_1080_37737,2.7,-118.11608701926498,84.44009704081881,7.426520593350943
ges_EBBR_1073_37738,2.57,-113.25925534651832,83.08210972770664,-6.494361108412088
ges_EBBR_1092_37739,2.55,-118.33643400665365,88.20000015330446,-3.48633355972857
ges_EBBR_1078_37740,2.47,-106.57349940905668,84.17115501067364,-0.3272610218164232
ges_EBBR_1069_37741,2.43,-115.76054618789594,82.88200021936845,-9.378235273355832
ges_EBBR_1081_37742,2.41,-109.73182589542796,84.26347539860075,-3.634545475749391
ges_EBBR_1077_37743,2.16,-122.98898043062816,84.11336661495764,-5.144604008951404
ges_EBBR_1095_37744,2.09,-116.80077735165476,88.64937447205892,0.4811398080542744
ges_EBBR_1075_37745,1.92,-124.06664155793558,84.00555920979164,-7.881229164569613
ges_EBBR_1084_37746,1.87,-120.47309058183768,84.79746241552391,4.393119295014239
ges_EBBR_1087_37747,1.75,-115.57386953443928,85.22522021709177,-3.900448566152408
ges_EBBR_1093_37748,1.64,-122.78342583748774,86.14833009699848,5.76684731188463
ges_EBBR_1083_37749,1.61,-106.62614707177448,84.2644490233033,-3.319625881581959
ges_EBBR_1097_37750,1.38,-121.9505874717572,85.929996913862,3.701262257586052
ges_EBBR_1090_37751,1.37,-115.31601858892816,86.071647159968,-3.702700307360274
ges_EBBR_1096_37752,1.2,-111.66139612243346,85.62125985816127,3.215265585398787
ges_EBBR_1088_37753,1.17,-110.15557671370036,86.26038421234458,-3.850597358845411
ges_EBBR_1091_37754,0.89,-111.4067188403796,86.79023174088663,-3.3955160569781304
ges_EBBR_1086_37755,0.78,-116.2123916299379,84.91695111522944,3.3003081982831075
ges_EBBR_1071_37756,0.68,-124.9642163626863,83.51992707548321,2.0873841926344032
ges_EBBR_1068_37757,0.63,-109.99752232996396,81.99394474138913,-12.780498372809264
ges_EBBR_1085_37758,0.62,-117.64346851427275,84.9239557544642,-10.374689607481248
ges_EBBR_1074_37759,0.54,-113.1500152233173,83.79993122250991,0.9197112411191868
ges_EBBR_1089_37760,0.4,-111.17985196679624,85.08644156209982,1.343221082452358
ges_EBBR_1076_37761,0.2,-117.91264716481824,85.22533602576698,-1.752366127302548
ges_EBBR_2977_37762,3.17,17.587273390875175,88.76240483301751,8.077572633896233
ges_EBBR_2974_37763,3.11,11.517161159267117,87.61653258788016,8.110069232175539
ges_EBBR_2978_37764,3.0,22.03882353984628,89.73314568488493,11.96671193633934
ges_EBBR_2975_37765,2.96,19.09688670788508,85.94852886613182,3.251259287814168
ges_EBBR_2949_37766,2.93,13.03330096675526,85.12551544304638,-10.363097269663534
ges_EBBR_2965_37767,2.93,10.274023998532762,90.45266204073198,2.557536676613268
ges_EBBR_2959_37768,2.78,18.456156174016527,84.7909778959429,2.2525657708583093
ges_EBBR_2976_37769,2.76,11.781528876791771,87.44550853729768,6.784434192670905
ges_EBBR_2966_37770,2.51,15.730880121042867,85.45083465904528,-1.1030613017299855
ges_EBBR_2958_37771,2.51,10.190063616602352,88.496535010744,3.030461282119652
ges_EBBR_2956_37772,2.25,17.590576985170028,84.51806073133807,4.152119364771078
ges_EBBR_2970_37773,2.24,22.41565588186356,88.47183803101142,-4.326538486415431
ges_EBBR_2972_37774,2.09,15.94414474350501,89.69206797458898,1.3313046723829975
ges_EBBR_2973_37775,2.09,16.677239090119464,86.94841907004863,4.048204977429619
ges_EBBR_2950_37776,2.08,8.251296972580835,83.36349804563936,-2.082149010776529
ges_EBBR_2969_37777,1.7,12.991025565109751,85.58343637676985,-4.866208269350159
ges_EBBR_2964_37778,1.6,10.270218200438569,86.12085794705507,-1.79422730137764
ges_EBBR_2971_37779,1.55,16.57786150667852,88.62885733782181,0.6452018819472766
ges_EBBR_2961_37780,1.45,16.160963735215816,84.97294532516754,-2.6314611728008632
ges_EBBR_2952_37781,1.41,7.013178824665956,87.44880125083193,0.1522774457572816
ges_EBBR_2953_37782,1.15,22.75035557086159,83.65924973450713,3.2220527680512574
ges_EBBR_2954_37783,0.92,11.27553618805086,83.73979772039976,0.3102438093658676
ges_EBBR_2968_37784,0.92,12.6587545941425,86.6538963905737,-5.541443839338857
ges_EBBR_2963_37785,0.84,18.603547357652303,85.0223623965149,5.380976978513766
ges_EBBR_2962_37786,0.78,21.697224945385816,85.05160406396693,-7.767689611766004
ges_EBBR_2967_37787,0.77,18.52851125427696,85.74007460493719,-0.3361629603454119
ges_EBBR_2960_37788,0.7,18.28191671707229,88.85564419584078,-7.975150410778907
ges_EBBR_2955_37789,0.49,13.435305489473777,84.6097978962712,1.4160446865997924
ges_EBBR_2957_37790,0.36,16.825312963555444,87.36412174324587,8.727781581438096
ges_EBBR_2951_37791,0.27,10.34939031161172,83.39754402898812,-2.4076879024030102
ges_EBBR_7369_37792,3.03,-161.86229449820334,85.44472723508474,-0.6061181707333084
ges_EBBR_7357_37793,3.0,-163.27557792860472,87.78885527732479,-7.97353683554806
ges_EBBR_7368_37794,2.72,-165.75821235160416,89.36535638630855,8.672049253530536
ges_EBBR_7363_37795,2.61,-165.43907123384648,86.1474149882771,-5.612344247476123
ges_EBBR_7356_37796,2.61,-171.03405559417044,86.90252021545773,5.99934419490906
ges_EBBR_7370_37797,2.59,-164.63076255691772,86.23896823646093,5.169982464882729
ges_EBBR_7371_37798,2.5,-157.15872895378806,86.86450296259613,5.909452579299535
ges_EBBR_7352_37799,2.5,-172.72390495120823,85.10018142209609,-2.4940776270116203
ges_EBBR_7348_37800,2.49,-165.5956229803398,83.75043386210506,-2.260874582661092
ges_EBBR_7361_37801,2.46,-163.16412319661555,85.22824649165685,2.139114869854571
ges_EBBR_7365_37802,2.41,-162.04806116574156,85.93296358897418,-2.0980397738499907
ges_EBBR_7344_37803,2.18,-171.64206678484922,81.16890141961653,6.104199639089409
ges_EBBR_7351_37804,2.1,-168.67151903646464,84.49452358459303,2.790990173439189
ges_EBBR_7372_37805,1.96,-157.76482515570424,86.22702944384403,7.052485730298913
ges_EBBR_7359_37806,1.93,-167.55894556503648,85.06598124718357,3.007757578098455
ges_EBBR_7343_37807,1.82,-175.0893779406414,85.12435866121955,-10.546635530437827
ges_EBBR_7362_37808,1.52,-165.90616422086055,86.28208070984947,-6.359461157958356
ges_EBBR_7345_37809,1.46,-166.15846155698907,82.41281641967205,5.063342121130937
ges_EBBR_7366_37810,1.39,-164.9531450890388,86.68535049754433,-1.1732353258979429
ges_EBBR_7354_37811,1.35,-161.4802661581882,87.19142324836908,-8.174927456951671
ges_EBBR_7349_37812,1.17,-170.85803740381144,84.48814726894061,-10.45161591714234
ges_EBBR_7347_37813,1.14,-162.95555140033414,83.13728534929514,1.1608431411946911
ges_EBBR_7355_37814,1.11,-158.8597866563202,84.71463514376762,-4.013530878913776
ges_EBBR_7353_37815,1.01,-162.39168198369873,84.56043929826343,-7.98494702436681
ges_EBBR_7350_37816,0.97,-166.89340210789248,84.42158967409665,-3.4572463290813222
ges_EBBR_7360_37817,0.88,-159.94219806394273,85.19036940981496,-2.9751859372344507
ges_EBBR_7367_37818,0.69,-149.86206626747625,86.97693555855489,6.944971625788671
ges_EBBR_7364_37819,0.49,-166.6425270512639,87.6606962279677,-1.6831274968082992
ges_EBBR_7346_37820,0.33,-173.48898451810015,85.37200990904724,4.78153862318552
ges_EBBR_7358_37821,0.17,-169.27615039148122,89.06682789786,4.359292262564862
ges_EBBR_5461_37822,3.24,68.00937843671744,86.82911298415456,-6.35989734645214
ges_EBBR_5456_37823,3.12,73.27415051380748,84.36001884260642,2.497830601137924
ges_EBBR_5451_37824,2.96,69.65404552721874,83.27826695852278,1.494225633251617
ges_EBBR_5477_37825,2.95,71.55288429092697,85.90489166670389,3.943954122377431
ges_EBBR_5453_37826,2.74,63.01162124480579,84.17658088939278,-3.116669597573746
ges_EBBR_5471_37827,2.66,74.28530792061026,88.6242432016423,-2.692146159034495
ges_EBBR_5469_37828,2.63,70.84522578047617,86.96081006692512,-3.0871593543490343
ges_EBBR_5458_37829,2.54,70.11893331798359,87.2963961666866,-6.976191623773489
ges_EBBR_5455_37830,2.48,69.03609246284354,84.30093957105925,-2.625806399814702
ges_EBBR_5473_37831,2.46,73.06202359093331,86.93654231766247,-0.4066826058654102
ges_EBBR_5475_37832,2.29,68.82578894206381,86.87582611933807,3.0303890497278667
ges_EBBR_5450_37833,2.19,59.67744870797589,87.2729399071889,11.269111539985134
ges_EBBR_5447_37834,1.99,79.18766302227398,83.63303242454046,-9.422062966290214
ges_EBBR_5457_37835,1.96,78.10610461714766,84.5713946632303,-4.189755795733907
ges_EBBR_5454_37836,1.87,64.11403558251838,84.17588523557407,-4.879054549957149
ges_EBBR_5472_37837,1.82,68.71822767998313,87.72408760933816,-1.5650588672542718
ges_EBBR_5476_37838,1.66,76.81853301578097,86.99892154727057,5.533661283374336
ges_EBBR_5460_37839,1.55,66.1454122347836,86.53305698549006,7.618851060494225
ges_EBBR_5467_37840,1.41,71.13394242110404,86.50078258464593,-4.715842364147042
ges_EBBR_5449_37841,1.36,74.40474629978793,82.35330667985968,-3.155179871845534
ges_EBBR_5462_37842,1.34,67.96675919813006,86.65433759866907,7.619384913230878
ges_EBBR_5470_37843,1.26,81.91352849455427,86.32484524870152,-2.252988099913816
ges_EBBR_5448_37844,1.15,64.70808098871717,81.42860050643343,-3.634293519396604
ges_EBBR_5474_37845,0.93,76.14079583996676,86.31637239811386,0.5850617034473298
ges_EBBR_5459_37846,0.87,67.36321784190532,84.9761386332599,6.565498597028121
ges_EBBR_5464_37847,0.69,79.9678356979366,85.57102274971648,-1.543931600833606
ges_EBBR_5468_37848,0.67,76.5327016970542,85.65506795403162,6.0629021920200366
ges_EBBR_5466_37849,0.39,74.05735981478118,86.93876203890045,3.00279418659212
ges_EBBR_5465_37850,0.38,73.96309692459808,90.633736086883,-0.8406833389945845
ges_EBBR_5463_37851,0.37,69.78546913821711,85.56177928544565,9.15362060864528
ges_EBBR_7043_37852,2.94,-109.28183097677162,86.87846975528736,-8.634188142467172
ges_EBBR_7053_37853,2.94,-111.89564847466832,86.04742036267461,-2.30168887252052
ges_EBBR_7044_37854,2.84,-122.01547045624748,90.62118872485247,1.3576646721351886
ges_EBBR_7038_37855,2.75,-107.30509760658744,84.0766469130669,-0.6076208548792013
ges_EBBR_7033_37856,2.68,-114.77155874531311,83.96859701453096,0.2846645659776353
ges_EBBR_7039_37857,2.63,-107.3041679396716,84.15110146375909,-5.363841857397274
ges_EBBR_7030_37858,2.61,-111.15835824908548,82.74089073685326,-2.477137664666413
ges_EBBR_7040_37859,2.46,-104.6652011092104,84.60566960560894,4.131344674699124
ges_EBBR_7037_37860,2.44,-109.99663223978658,84.22890987785607,-0.5497780723330854
ges_EBBR_7036_37861,2.43,-111.08143564154484,84.26357324278001,-2.214412971276728
ges_EBBR_7054_37862,2.39,-116.78871371461248,86.55353660746084,1.3798965078931589
ges_EBBR_7052_37863,2.35,-102.30799835493218,88.20889739919751,-2.173554990102981
ges_EBBR_7046_37864,2.21,-107.27065528204596,85.75950175548894,-1.070423461181906
ges_EBBR_7045_37865,2.08,-101.16774969671776,85.6588678581989,0.8624592279194097
ges_EBBR_7055_37866,1.89,-103.36310905338136,86.80755034883462,1.2048376657219468
ges_EBBR_7048_37867,1.87,-112.4172990939763,89.90991368260433,-7.345726052691226
ges_EBBR_7051_37868,1.62,-103.9730639098954,86.62805100422695,-2.996197448378088
ges_EBBR_7035_37869,1.43,-112.56607530002356,84.35795258067829,1.126826885147021
ges_EBBR_7029_37870,1.4,-114.05938121540116,85.67779540799751,-8.790301868140597
ges_EBBR_7057_37871,1.37,-112.1749121750718,88.8406920020461,5.443476675114817
ges_EBBR_7041_37872,1.26,-110.4107613147264,85.12569341932385,5.042958575253396
ges_EBBR_7056_37873,1.23,-111.39400155660974,86.8798320835641,1.2634658546293465
ges_EBBR_7058_37874,1.05,-109.10236948723424,86.1766048904714,5.543376773629543
ges_EBBR_7049_37875,0.59,-100.17040808581596,88.08159329604139,-5.61791722596446
ges_EBBR_7042_37876,0.55,-104.78048315441742,85.06516858884244,3.323512197065458
ges_EBBR_7050_37877,0.47,-110.04980372336732,87.19030333682599,4.036449046785301
ges_EBBR_7031_37878,0.43,-110.15341997365452,83.60757286093987,-5.011299499552242
ges_EBBR_7032_37879,0.17,-126.02121920588904,85.26828180703791,-0.9143305915643832
ges_EBBR_7034_37880,0.16,-101.83071857130922,83.99241181892874,-0.053786154079279
ges_EBBR_7047_37881,0.16,-115.03379290104635,88.02848427547436,-2.0983477060237505
ges_EDDH_2259_37882,3.09,-119.8184942280528,87.24019046200983,-4.028923832292267
ges_EDDH_2248_37883,3.02,-139.09218165465288,89.45767124204181,1.0254051073368693
ges_EDDH_2273_37884,2.92,-130.52451036849126,85.17925396436549,1.320567008415747
ges_EDDH_2252_37885,2.79,-131.96189963523705,84.26591617940757,2.415569483253372
ges_EDDH_2270_37886,2.72,-133.82261858709435,86.1927212825424,-0.9809501305673096
ges_EDDH_2249_37887,2.62,-123.18369759186102,83.56310885100531,2.464750568995376
ges_EDDH_2246_37888,2.6,-133.24954499892056,80.64080744851395,1.2125762135083802
ges_EDDH_2261_37889,2.51,-129.86969542773855,84.55791814286894,5.461074619132208
ges_EDDH_2250_37890,2.49,-130.56537221863252,83.85784615886271,-5.726972762715894
ges_EDDH_2271_37891,2.43,-125.00249224572904,86.51504378213725,-0.2956253081623267
ges_EDDH_2265_37892,1.95,-132.65742432474315,87.15098070005132,-3.615580204180353
ges_EDDH_2247_37893,1.9,-125.59050571423136,83.38529757696799,-4.2440455708715765
ges_EDDH_2255_37894,1.84,-134.5094166375125,84.49109915181116,8.730102876642102
ges_EDDH_2256_37895,1.8,-131.07874913380584,85.98184518407606,-5.866522873865694
ges_EDDH_2254_37896,1.78,-137.24488277687945,86.10702536072985,3.278233060816497
ges_EDDH_2262_37897,1.77,-126.08775283601484,84.6946348878268,-3.070972175393292
ges_EDDH_2251_37898,1.66,-132.7359339748577,84.31622441407957,-7.353320454228137
ges_EDDH_2272_37899,1.59,-123.15311457861328,86.44119476172807,0.4487106516434672
ges_EDDH_2267_37900,1.39,-121.53736388432542,87.4681637407725,-2.5054665237547384
ges_EDDH_2274_37901,1.38,-123.31675094731648,86.22676927071726,4.318403288390804
ges_EDDH_2245_37902,1.12,-122.87186172391664,85.30630624804942,-9.640595135436271
ges_EDDH_2258_37903,1.03,-136.760092693709,86.6332249013968,4.260167088495903
ges_EDDH_2269_37904,0.88,-135.03906112359536,88.56390989562668,2.704662865158779
ges_EDDH_2268_37905,0.71,-118.91114340803298,87.23686247610429,-2.17136791756094
ges_EDDH_2257_37906,0.7,-128.64347643664675,87.7660443161175,-5.907743687132538
ges_EDDH_2260_37907,0.65,-135.8245815908044,88.40990798777979,1.055826249495734
ges_EDDH_2266_37908,0.64,-130.0031530231675,88.64890992893518,2.6862032691717443
ges_EDDH_2264_37909,0.36,-126.42262051937573,87.41322382441885,6.690985023644064
ges_EDDH_2263_37910,0.32,-130.5424627943181,89.63215385773202,0.1030873712100437
ges_EDDH_2253_37911,0.21,-134.2039613869305,89.5494555416129,-4.44432629956072
ges_EDDH_83_37912,3.02,50.28429598540629,86.98115617151606,-6.042215505963493
ges_EDDH_86_37913,2.9,45.08417302259048,88.1382662558492,0.6628555002910459
ges_EDDH_84_37914,2.81,48.30584140402167,87.43180084653669,-3.066210937794805
ges_EDDH_76_37915,2.69,43.996901645772745,87.33568291466638,1.1763696473785965
ges_EDDH_87_37916,2.69,51.87267977985618,88.28015777186366,-2.928074491735988
ges_EDDH_61_37917,2.63,44.87311408085462,84.51852810698394,-16.54931475223378
ges_EDDH_74_37918,2.56,53.32397484599892,84.84165577207553,1.0661293755348389
ges_EDDH_78_37919,2.48,49.7430976713709,85.185184526263,-2.6280731841745686
ges_EDDH_79_37920,2.48,56.21317758013584,85.1697248494442,1.87020862082935
ges_EDDH_62_37921,2.47,44.710384114895504,83.365199475414,-5.1615469909932745
ges_EDDH_65_37922,2.38,56.9274275039713,83.93474621482456,0.044728852023316
ges_EDDH_64_37923,2.3,43.115515830709406,87.50245180232899,3.7406029761447024
ges_EDDH_69_37924,1.74,57.79816335329732,84.41405729743369,-7.1068889496356045
ges_EDDH_68_37925,1.59,55.12717593495224,84.3331809096537,-0.2291581838985566
ges_EDDH_66_37926,1.58,45.16539597054938,83.96873733092968,-3.789137403654961
ges_EDDH_72_37927,1.57,46.65599076497463,87.6292528498019,-12.700766396079809
ges_EDDH_88_37928,1.51,49.89808080950858,88.41689809099852,-2.3178754983737173
ges_EDDH_73_37929,1.46,51.45873141062331,85.02275642818627,0.8473254503233132
ges_EDDH_75_37930,1.45,58.29321930391775,86.83463921727042,-11.29926302393118
ges_EDDH_77_37931,1.4,53.00718585806991,85.13118256039797,-5.355938057676308
ges_EDDH_67_37932,1.23,50.69515680111575,84.57607492502657,-4.681227821190526
ges_EDDH_63_37933,1.21,53.45301876383754,83.88247811462315,-1.6810107633047846
ges_EDDH_80_37934,1.16,50.185192687959685,87.1479488437592,-9.960673407390408
ges_EDDH_70_37935,0.96,43.38293113537073,84.91322487582259,-2.970132867389625
ges_EDDH_89_37936,0.87,55.6569307640561,86.80411169424862,-1.855370356250254
ges_EDDH_89_37937,0.77,54.47058661377893,86.32299946855035,-1.224612023745019
ges_EDDH_85_37938,0.56,53.27355993756558,86.73712018556728,1.1023003888994658
ges_EDDH_71_37939,0.56,53.98229332319457,84.66452118323701,-2.55508368754064
ges_EDDH_82_37940,0.31,56.47977754009519,85.2889681263733,-3.907384747543535
ges_EDDH_81_37941,0.25,50.71389153428769,86.94698826714951,-7.476262030977043
ges_EDDH_6665_37942,3.18,-21.856749348341587,84.75906698825109,-5.931966527562881
ges_EDDH_6689_37943,3.17,-25.78682981671556,86.97864019172502,6.434197161818911
ges_EDDH_6675_37944,3.14,-28.87322221866445,87.87254333241378,-6.891351704533307
ges_EDDH_6670_37945,3.01,-27.9070329902431,84.97439012599051,-5.582137062594159
ges_EDDH_6690_37946,2.98,-27.684767312129924,85.90005413625963,14.568524507441827
ges_EDDH_6686_37947,2.95,-30.485263125283787,87.73067189602284,8.953629072129406
ges_EDDH_6671_37948,2.76,-24.7602061913473,85.1474103150595,-0.1616076333921539
ges_EDDH_6664_37949,2.54,-39.77047754257717,85.68587196876705,2.608829323359772
ges_EDDH_6673_37950,2.53,-29.07873901902957,85.30671672392201,2.684936830692333
ges_EDDH_6684_37951,2.45,-31.491390373491104,86.43065870270783,-2.681419772013966
ges_EDDH_6667_37952,2.25,-33.07826301006058,85.23305505737679,-0.8873343244366734
ges_EDDH_6683_37953,2.13,-19.09139423744635,87.45997049735608,-3.5047252589207547
ges_EDDH_6672_37954,2.09,-26.21030047737948,85.13708773589147,2.160699884151815
ges_EDDH_6663_37955,1.95,-36.66901135765672,83.18640189819504,4.606166757805244
ges_EDDH_6669_37956,1.86,-32.33604964383394,84.96936408326285,-0.144781700832061
ges_EDDH_6687_37957,1.7,-29.15857127743521,86.3400760619817,-2.528335609085641
ges_EDDH_6662_37958,1.67,-34.725044411077754,81.69007878571986,0.0069490198050625
ges_EDDH_6674_37959,1.52,-37.62665539358198,89.20625084413086,-4.294592733026433
ges_EDDH_6682_37960,1.46,-17.499980171494506,88.36136841795945,-3.787458626245241
ges_EDDH_6681_37961,1.43,-27.583013106503827,86.8017072403447,-3.745887425538745
ges_EDDH_6680_37962,1.26,-30.89104003216229,89.09728949850626,-5.3684283888620286
ges_EDDH_6661_37963,1.21,-27.32871616348433,87.33751178886541,-8.958071892637694
ges_EDDH_6678_37964,0.61,-26.31551559888672,85.82009553537013,-0.9023687920548704
ges_EDDH_6688_37965,0.54,-28.50106721441365,86.69899641681572,2.986131162398757
ges_EDDH_6666_37966,0.42,-31.515167232884107,84.93679708915454,-1.0523362397350042
ges_EDDH_6685_37967,0.31,-36.86717389249906,87.34340506032413,10.50904243356904
ges_EDDH_6677_37968,0.29,-22.93358862937473,85.59012421650118,0.9866296510511549
ges_EDDH_6668_37969,0.28,-24.693589211340576,84.95359282297372,7.629221417769733
ges_EDDH_6676_37970,0.27,-24.380011737369323,88.12349541063894,-6.887948675725321
ges_EDDH_6679_37971,0.22,-18.771278520035857,88.47105225230979,-0.526205595884695
ges_EDDH_28_37972,3.17,154.26053438472562,86.84272611203392,4.545864749225173
ges_EDDH_20_37973,3.17,160.80965225800006,87.28979926384484,-6.93055724986797
ges_EDDH_25_37974,3.0,155.65128952484588,86.44213319771957,-2.0195234267631195
ges_EDDH_10_37975,2.95,144.12434013216264,85.57289265067598,6.5560946619192375
ges_EDDH_23_37976,2.92,156.25689112998552,87.76096685989472,-3.172479764741911
ges_EDDH_8_37977,2.91,153.3463138698472,84.64954434451433,-1.1518727568176286
ges_EDDH_5_37978,2.89,147.37241037513294,83.80344734800974,6.739096050921068
ges_EDDH_1_37979,2.82,150.944084920661,85.63673163113958,-8.699745064244743
ges_EDDH_11_37980,2.81,156.16594206000272,85.30852551598441,-5.034344667097511
